,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Index
2021-03-22,2027.63,2048.34,2014.0,2030.69,101.418599651846,1676771,0.0000,1.0,Internet_Services
2021-03-23,2039.95,2064.11,2028.0001,2041.33,101.949992380572,1425456,0.0000,1.0,Internet_Services
2021-03-24,2051.76,2067.6,2029.0001,2032.53,101.510494635009,1260853,0.0000,1.0,Internet_Services
2021-03-25,2029.05,2045.64,1996.09,2032.46,101.506998630215,1780787,0.0000,1.0,Internet_Services
2021-03-26,2031.79,2039.385,2003.85,2024.73,101.120939815079,1398875,0.0000,1.0,Internet_Services
2021-03-29,2022.16,2049.21,2005.45,2045.79,102.172737828891,1324631,0.0000,1.0,Internet_Services
2021-03-30,2052.98,2062.67,2036.15,2046.47,102.206699018321,1365856,0.0000,1.0,Internet_Services
2021-03-31,2054.4,2086.26,2047.0,2062.52,103.008282974716,2128482,0.0000,1.0,Internet_Services
2021-04-01,2092.25,2135.75,2091.43,2129.78,106.367444152731,1994005,0.0000,1.0,Internet_Services
2021-04-05,2147.15,2228.99,2145.205,2218.96,110.821354260602,2425480,0.0000,1.0,Internet_Services
2021-04-06,2210.92,2228.0,2201.79,2209.26,110.33690788197,1762039,0.0000,1.0,Internet_Services
2021-04-07,2213.1,2244.5,2213.1,2239.03,111.823708778038,1206696,0.0000,1.0,Internet_Services
2021-04-08,2264.0,2271.7899,2243.01,2250.43,112.393058130244,1433214,0.0000,1.0,Internet_Services
2021-04-09,2245.44,2273.97,2237.255,2270.67,113.403902945037,1307265,0.0000,1.0,Internet_Services
2021-04-12,2254.12,2256.885,2227.82,2244.62,112.102889732321,1251183,0.0000,1.0,Internet_Services
2021-04-13,2250.99,2263.47,2243.05,2254.43,112.592829832772,1284078,0.0000,1.0,Internet_Services
2021-04-14,2267.43,2267.43,2236.015,2241.91,111.967544403858,1050143,0.0000,1.0,Internet_Services
2021-04-15,2261.95,2296.0,2251.17,2285.25,114.132070800753,1458749,0.0000,1.0,Internet_Services
2021-04-16,2289.24,2294.24,2270.92,2282.75,114.007213486673,1314139,0.0000,1.0,Internet_Services
2021-04-19,2270.18,2304.09,2270.18,2289.76,114.357313395354,1514470,0.0000,1.0,Internet_Services
2021-04-20,2297.49,2298.9999,2257.12,2279.01,113.820426944809,1114416,0.0000,1.0,Internet_Services
2021-04-21,2272.05,2280.0,2244.82,2278.35,113.787464613892,1160209,0.0000,1.0,Internet_Services
2021-04-22,2275.4,2288.8814,2240.32,2252.52,112.497438844815,1207276,0.0000,1.0,Internet_Services
2021-04-23,2267.0,2306.1175,2261.25,2299.93,114.865232949033,1455554,0.0000,1.0,Internet_Services
2021-04-26,2304.52,2324.53,2297.315,2309.93,115.364662205354,1601892,0.0000,1.0,Internet_Services
2021-04-27,2317.6326,2318.45,2286.16,2290.98,114.418243764625,2219280,0.0000,1.0,Internet_Services
2021-04-28,2392.4954,2431.38,2353.22,2359.04,117.817359283146,4055340,0.0000,1.0,Internet_Services
2021-04-29,2389.23,2404.16,2373.85,2392.76,119.50143473546,2061654,0.0000,1.0,Internet_Services
2021-04-30,2368.02,2381.85,2346.56,2353.5,117.540675475144,2242838,0.0000,1.0,Internet_Services
2021-05-03,2364.91,2381.55,2335.5,2343.08,117.020270190058,1412139,0.0000,1.0,Internet_Services
2021-05-04,2313.55,2324.9899,2256.68,2306.83,115.209839135894,2240932,0.0000,1.0,Internet_Services
2021-05-05,2328.63,2335.0,2308.28,2314.77,115.606385965413,1331809,0.0000,1.0,Internet_Services
2021-05-06,2306.33,2337.35,2293.0418,2337.35,116.734097226186,1259523,0.0000,1.0,Internet_Services
2021-05-07,2363.89,2371.25,2346.155,2351.93,117.462265081902,1444862,0.0000,1.0,Internet_Services
2021-05-10,2328.14,2331.0,2284.54,2291.75,114.456699817362,1545729,0.0000,1.0,Internet_Services
2021-05-11,2243.07,2280.28,2233.92,2270.06,113.373437760402,1709292,0.0000,1.0,Internet_Services
2021-05-12,2226.19,2247.98,2193.62,2200.25,109.886922122025,2318774,0.0000,1.0,Internet_Services
2021-05-13,2226.12,2239.4375,2206.72,2229.04,111.324778950973,1661020,0.0000,1.0,Internet_Services
2021-05-14,2258.54,2284.72,2250.0,2278.38,113.788962901661,1599829,0.0000,1.0,Internet_Services
2021-05-17,2263.57,2289.78,2255.5101,2288.92,114.315361337823,1079869,0.0000,1.0,Internet_Services
2021-05-18,2302.35,2307.6818,2262.19,2262.47,112.994370954854,1110185,0.0000,1.0,Internet_Services
2021-05-19,2228.43,2274.99,2225.44,2271.5,113.445355573312,1184205,0.0000,1.0,Internet_Services
2021-05-20,2291.0,2312.0,2283.52,2306.95,115.21583228697,1617550,0.0000,1.0,Internet_Services
2021-05-21,2317.41,2318.89,2289.3,2294.13,114.575563980366,2031590,0.0000,1.0,Internet_Services
2021-05-24,2314.89,2365.55,2311.955,2361.04,117.91724513441,1591610,0.0000,1.0,Internet_Services
2021-05-25,2372.0,2384.0,2355.0,2362.87,118.008640688317,1121982,0.0000,1.0,Internet_Services
2021-05-26,2366.52,2388.99,2366.4625,2380.31,118.879645311341,1078598,0.0000,1.0,Internet_Services
2021-05-27,2389.05,2389.05,2356.26,2362.68,117.999151532447,1761201,0.0000,1.0,Internet_Services
2021-05-28,2374.42,2376.07,2352.85,2356.85,117.707984276012,1074540,0.0000,1.0,Internet_Services
2021-06-01,2374.44,2385.71,2354.28,2381.18,118.923095656641,1167901,0.0000,1.0,Internet_Services
2021-06-02,2389.15,2393.64,2352.355,2370.59,118.394200074197,1058146,0.0000,1.0,Internet_Services
2021-06-03,2345.73,2357.015,2329.52,2347.58,117.245013355402,934796,0.0000,1.0,Internet_Services
2021-06-04,2369.27,2399.03,2362.41,2393.57,119.541888505222,1222910,0.0000,1.0,Internet_Services
2021-06-07,2389.436,2404.5099,2381.0,2402.3,119.977890245991,1205966,0.0000,1.0,Internet_Services
2021-06-08,2412.01,2419.5202,2394.78,2398.44,119.785110553051,1211992,0.0000,1.0,Internet_Services
2021-06-09,2411.43,2412.88,2396.9,2407.94,120.259568346556,897052,0.0000,1.0,Internet_Services
2021-06-10,2406.92,2436.0,2403.78,2435.13,121.617516494492,1295375,0.0000,1.0,Internet_Services
2021-06-11,2440.0,2441.72,2418.96,2430.2,121.371297871126,1097907,0.0000,1.0,Internet_Services
2021-06-14,2432.26,2448.92,2418.0,2448.91,122.305730009703,1104878,0.0000,1.0,Internet_Services
2021-06-15,2449.0,2455.51,2421.12,2428.39,121.280901175732,1078107,0.0000,1.0,Internet_Services
2021-06-16,2431.44,2437.72,2389.4,2415.45,120.634639718053,1316557,0.0000,1.0,Internet_Services
2021-06-17,2413.95,2450.45,2410.0,2434.87,121.604531333828,1292444,0.0000,1.0,Internet_Services
2021-06-18,2427.34,2432.06,2400.3,2402.22,119.97389481194,2305760,0.0000,1.0,Internet_Services
2021-06-21,2410.01,2440.0,2397.97,2436.25,121.6734525712,1370683,0.0000,1.0,Internet_Services
2021-06-22,2435.0,2448.0,2421.28,2446.61,122.190861280749,1119510,0.0000,1.0,Internet_Services
2021-06-23,2441.87,2461.91,2436.69,2442.54,121.987593573426,957708,0.0000,1.0,Internet_Services
2021-06-24,2454.0,2461.1107,2446.0,2450.0,122.360167798642,1068257,0.0000,1.0,Internet_Services
2021-06-25,2440.0,2452.66,2431.305,2450.17,122.368658095999,1729819,0.0000,1.0,Internet_Services
2021-06-28,2453.57,2455.695,2428.1101,2450.72,122.396126705097,1426271,0.0000,1.0,Internet_Services
2021-06-29,2453.4071,2460.415,2433.815,2445.45,122.132927487016,1155436,0.0000,1.0,Internet_Services
2021-06-30,2439.89,2445.14,2427.09,2441.79,121.950136379202,1223699,0.0000,1.0,Internet_Services
2021-07-01,2434.5,2451.74,2430.63,2448.89,122.30473115119,905641,0.0000,1.0,Internet_Services
2021-07-02,2463.0,2508.08,2461.19,2505.15,125.114520147252,1300109,0.0000,1.0,Internet_Services
2021-07-06,2512.97,2528.56,2491.6501,2523.8,126.04595571029,1320179,0.0000,1.0,Internet_Services
2021-07-07,2543.24,2545.68,2523.06,2529.48,126.329631527881,1202951,0.0000,1.0,Internet_Services
2021-07-08,2480.52,2511.91,2480.44,2500.88,124.901263854803,1189467,0.0000,1.0,Internet_Services
2021-07-09,2500.5,2514.69,2491.025,2510.37,125.375222219051,931584,0.0000,1.0,Internet_Services
2021-07-12,2523.56,2541.3888,2512.215,2539.51,126.830559071971,883389,0.0000,1.0,Internet_Services
2021-07-13,2540.77,2561.15,2533.49,2546.83,127.196141287598,962347,0.0000,1.0,Internet_Services
2021-07-14,2559.16,2586.5266,2558.2892,2564.74,128.090619085669,1187283,0.0000,1.0,Internet_Services
2021-07-15,2572.98,2574.0,2530.6,2540.1,126.860025398094,1210940,0.0000,1.0,Internet_Services
2021-07-16,2553.26,2556.23,2523.07,2539.4,126.825065350151,1021227,0.0000,1.0,Internet_Services
2021-07-19,2521.79,2524.1,2470.1,2491.56,124.435795787912,1398379,0.0000,1.0,Internet_Services
2021-07-20,2510.55,2540.8636,2487.01,2524.19,126.065433451287,1315822,0.0000,1.0,Internet_Services
2021-07-21,2522.67,2551.92,2520.47,2550.98,127.403404428971,1037309,0.0000,1.0,Internet_Services
2021-07-22,2556.88,2569.66,2549.9769,2568.43,128.274908481251,715094,0.0000,1.0,Internet_Services
2021-07-23,2608.61,2667.9799,2596.01,2660.3,132.863165059072,2075321,0.0000,1.0,Internet_Services
2021-07-26,2666.565,2684.74,2646.03,2680.7,133.882000741967,1528574,0.0000,1.0,Internet_Services
2021-07-27,2685.01,2687.98,2602.08,2638.0,131.749437817476,2735474,0.0000,1.0,Internet_Services
2021-07-28,2726.239,2765.94,2705.55,2721.88,135.938650419497,4756530,0.0000,1.0,Internet_Services
2021-07-29,2723.0,2733.2203,2710.86,2715.55,135.622511700245,1496083,0.0000,1.0,Internet_Services
2021-07-30,2700.7,2706.09,2685.1,2694.53,134.572711403459,1278789,0.0000,1.0,Internet_Services
2021-08-02,2702.34,2706.73,2675.8828,2697.09,134.700565293077,1081710,0.0000,1.0,Internet_Services
2021-08-03,2702.7,2714.64,2666.39,2712.6,135.475180069631,1038094,0.0000,1.0,Internet_Services
2021-08-04,2706.99,2712.99,2689.74,2702.51,134.971255950003,983801,0.0000,1.0,Internet_Services
2021-08-05,2713.61,2727.0,2696.92,2725.03,136.095970635238,893450,0.0000,1.0,Internet_Services
2021-08-06,2720.84,2729.45,2704.2,2714.77,135.583556218252,1024406,0.0000,1.0,Internet_Services
2021-08-09,2718.85,2743.68,2706.785,2738.26,136.75671554135,888300,0.0000,1.0,Internet_Services
2021-08-10,2746.84,2755.4461,2727.29,2736.14,136.65083653901,970704,0.0000,1.0,Internet_Services
2021-08-11,2743.63,2753.645,2725.43,2725.58,136.123439244335,767600,0.0000,1.0,Internet_Services
2021-08-12,2719.51,2746.0,2708.51,2743.88,137.037394783403,825943,0.0000,1.0,Internet_Services
2021-08-13,2745.0,2757.13,2740.66,2754.55,137.570285799897,757647,0.0000,1.0,Internet_Services
2021-08-16,2750.4979,2767.25,2705.975,2766.19,138.151621454255,1119918,0.0000,1.0,Internet_Services
2021-08-17,2755.0,2765.31,2721.64,2733.23,136.505502625421,1085760,0.0000,1.0,Internet_Services
2021-08-18,2730.0,2742.085,2706.43,2708.98,135.294386678843,962947,0.0000,1.0,Internet_Services
2021-08-19,2688.71,2727.05,2685.0,2713.6,135.525122995263,1089127,0.0000,1.0,Internet_Services
2021-08-20,2720.0,2751.08,2705.0,2748.59,137.27262596313,1559658,0.0000,1.0,Internet_Services
2021-08-23,2759.39,2817.49,2752.15,2800.83,139.881644398151,1422670,0.0000,1.0,Internet_Services
2021-08-24,2812.23,2841.6,2806.77,2825.23,141.100251783574,963361,0.0000,1.0,Internet_Services
2021-08-25,2832.5,2843.7897,2827.52,2841.58,141.916818617659,792574,0.0000,1.0,Internet_Services
2021-08-26,2835.0,2848.35,2827.14,2828.81,141.279047457337,1030466,0.0000,1.0,Internet_Services
2021-08-27,2833.05,2890.25,2829.94,2880.08,143.839621254495,1439010,0.0000,1.0,Internet_Services
2021-08-30,2888.0,2919.41,2883.26,2891.81,144.425451772159,1221710,0.0000,1.0,Internet_Services
2021-08-31,2902.94,2903.425,2885.62,2893.95,144.532329633012,1122438,0.0000,1.0,Internet_Services
2021-09-01,2900.0,2925.075,2897.67,2904.31,145.04973834256,1096805,0.0000,1.0,Internet_Services
2021-09-02,2904.32,2910.385,2863.695,2865.74,143.12343970093,1617907,0.0000,1.0,Internet_Services
2021-09-03,2861.61,2883.1,2848.01,2874.79,143.575423177901,992718,0.0000,1.0,Internet_Services
2021-09-07,2876.69,2891.3,2872.38,2885.61,144.11580563324,1006595,0.0000,1.0,Internet_Services
2021-09-08,2882.0,2888.0,2860.0,2873.82,143.526978540038,917511,0.0000,1.0,Internet_Services
2021-09-09,2876.81,2886.21,2863.55,2870.82,143.377149763141,765855,0.0000,1.0,Internet_Services
2021-09-10,2884.25,2894.37,2814.755,2817.52,140.715191826951,1841967,0.0000,1.0,Internet_Services
2021-09-13,2838.99,2859.0,2825.0,2846.65,142.170029250614,1104692,0.0000,1.0,Internet_Services
2021-09-14,2859.905,2867.26,2835.0,2850.89,142.381787255294,983693,0.0000,1.0,Internet_Services
2021-09-15,2855.43,2889.01,2826.95,2888.59,144.264635551624,1370379,0.0000,1.0,Internet_Services
2021-09-16,2879.01,2886.0,2848.03,2872.2,143.446071000514,1309771,0.0000,1.0,Internet_Services
2021-09-17,2860.61,2869.0,2809.395,2816.0,140.63927857999,2669223,0.0000,1.0,Internet_Services
2021-09-20,2763.23,2780.0,2726.435,2774.39,138.561153444438,2325902,0.0000,1.0,Internet_Services
2021-09-21,2794.99,2800.23,2765.56,2780.66,138.874295588151,1266595,0.0000,1.0,Internet_Services
2021-09-22,2786.08,2817.74,2771.03,2805.67,140.12336815821,1252778,0.0000,1.0,Internet_Services
2021-09-23,2819.75,2833.93,2808.03,2824.32,141.054803721249,1047550,0.0000,1.0,Internet_Services
2021-09-24,2810.77,2846.605,2804.82,2844.3,142.052663375378,1149195,0.0000,1.0,Internet_Services
2021-09-27,2816.0853,2838.7699,2801.35,2821.44,140.910968095428,1094098,0.0000,1.0,Internet_Services
2021-09-28,2773.1,2781.93,2707.2,2716.6,135.674951772159,2288610,0.0000,1.0,Internet_Services
2021-09-29,2739.6,2743.02,2677.3,2687.07,134.200137178243,1542435,0.0000,1.0,Internet_Services
2021-09-30,2685.23,2710.85,2671.12,2673.52,133.523410535928,1901440,0.0000,1.0,Internet_Services
2021-10-01,2688.95,2738.21,2681.46,2730.86,136.387137891673,1768009,0.0000,1.0,Internet_Services
2021-10-04,2719.21,2719.21,2621.0,2673.19,133.50692937047,2560097,0.0000,1.0,Internet_Services
2021-10-05,2680.82,2744.49,2680.82,2720.46,135.867731465099,1620163,0.0000,1.0,Internet_Services
2021-10-06,2695.0,2755.0,2691.0,2751.3,137.407971291593,1218214,0.0000,1.0,Internet_Services
2021-10-07,2777.84,2800.84,2773.024,2784.5,139.066076422579,1255507,0.0000,1.0,Internet_Services
2021-10-08,2791.54,2806.6207,2784.35,2795.71,139.625936618914,1326292,0.0000,1.0,Internet_Services
2021-10-11,2785.84,2814.24,2777.18,2778.28,138.755431425147,897681,0.0000,1.0,Internet_Services
2021-10-12,2789.6,2790.14,2715.2,2728.98,136.293245191484,1816612,0.0000,1.0,Internet_Services
2021-10-13,2748.05,2760.0,2730.3763,2751.64,137.424951886308,983116,0.0000,1.0,Internet_Services
2021-10-14,2789.4761,2826.745,2776.5,2823.02,140.989877917927,1596397,0.0000,1.0,Internet_Services
2021-10-15,2832.29,2834.36,2815.1,2827.36,141.20663021517,1513722,0.0000,1.0,Internet_Services
2021-10-18,2821.53,2855.92,2821.389,2855.56,142.615020717996,1019808,0.0000,1.0,Internet_Services
2021-10-19,2867.75,2873.25,2852.0,2864.74,143.073496775298,1008150,0.0000,1.0,Internet_Services
2021-10-20,2866.76,2870.9218,2827.53,2835.38,141.60717247874,1164403,0.0000,1.0,Internet_Services
2021-10-21,2835.38,2843.12,2810.0,2837.72,141.724038924719,1314613,0.0000,1.0,Internet_Services
2021-10-22,2783.0,2811.655,2721.12,2751.33,137.409469579362,2529448,0.0000,1.0,Internet_Services
2021-10-25,2751.0,2760.0,2708.48,2748.94,137.290105987101,1720613,0.0000,1.0,Internet_Services
2021-10-26,2785.27,2801.6588,2766.09,2786.17,139.149481108384,2461751,0.0000,1.0,Internet_Services
2021-10-27,2788.1,2973.0,2788.1,2924.35,146.050594572228,4289070,0.0000,1.0,Internet_Services
2021-10-28,2942.69,2943.16,2892.535,2916.98,145.682515210319,1810319,0.0000,1.0,Internet_Services
2021-10-29,2901.56,2964.84,2892.99,2960.92,147.877007362593,2166015,0.0000,1.0,Internet_Services
2021-11-01,2960.92,2960.92,2864.51,2869.94,143.333199988585,2314557,0.0000,1.0,Internet_Services
2021-11-02,2891.59,2932.18,2886.71,2908.65,145.266490639804,1598865,0.0000,1.0,Internet_Services
2021-11-03,2918.01,2933.38,2891.82,2931.96,146.430660236288,1374662,0.0000,1.0,Internet_Services
2021-11-04,2942.49,2994.67,2926.16,2965.35,148.098254523144,1920563,0.0000,1.0,Internet_Services
2021-11-05,2983.39,3006.55,2963.94,2977.04,148.682087323783,1917737,0.0000,1.0,Internet_Services
2021-11-08,2996.5,3012.295,2968.61,2980.62,148.860882997546,1152625,0.0000,1.0,Internet_Services
2021-11-09,2984.66,2996.69,2944.895,2978.37,148.748511414874,972092,0.0000,1.0,Internet_Services
2021-11-10,2950.0,2961.4,2890.75,2917.87,145.726964414132,1498490,0.0000,1.0,Internet_Services
2021-11-11,2929.79,2950.71,2912.01,2915.33,145.600109383026,825874,0.0000,1.0,Internet_Services
2021-11-12,2932.31,2977.0,2908.2201,2973.56,148.508285942583,1084903,0.0000,1.0,Internet_Services
2021-11-15,2978.01,2990.99,2951.5,2969.04,148.282543918726,1175352,0.0000,1.0,Internet_Services
2021-11-16,2962.99,2975.25,2946.25,2957.52,147.707201415444,945200,0.0000,1.0,Internet_Services
2021-11-17,2960.55,2971.19,2944.8,2960.94,147.878006221106,979975,0.0000,1.0,Internet_Services
2021-11-18,2964.83,3011.61,2957.69,2996.77,149.667461246504,1781411,0.0000,1.0,Internet_Services
2021-11-19,2999.5088,3019.33,2977.98,2978.53,148.756502282975,1684969,0.0000,1.0,Internet_Services
2021-11-22,2986.65,2996.59,2922.95,2926.04,146.134998116546,1531460,0.0000,1.0,Internet_Services
2021-11-23,2923.06,2933.2,2882.3,2915.64,145.615591689972,1361558,0.0000,1.0,Internet_Services
2021-11-24,2909.47,2924.985,2887.46,2922.4,145.953205867245,902007,0.0000,1.0,Internet_Services
2021-11-26,2886.97,2891.15,2836.85,2843.66,142.020699902974,1523462,0.0000,1.0,Internet_Services
2021-11-29,2880.0,2925.95,2877.87,2910.61,145.364378774043,1629752,0.0000,1.0,Internet_Services
2021-11-30,2900.17,2920.0,2832.03,2837.95,141.735525797614,2103361,0.0000,1.0,Internet_Services
2021-12-01,2880.0,2919.005,2818.24,2821.03,140.890491495919,1702762,0.0000,1.0,Internet_Services
2021-12-02,2825.0,2877.29,2804.29,2859.32,142.802806118372,1459742,0.0000,1.0,Internet_Services
2021-12-03,2873.62,2888.0,2806.02,2840.03,141.839407082929,2061508,0.0000,1.0,Internet_Services
2021-12-06,2860.81,2877.05,2803.0,2863.1,142.991590377262,1530905,0.0000,1.0,Internet_Services
2021-12-07,2911.93,2950.6234,2904.55,2945.39,147.101393727527,1612015,0.0000,1.0,Internet_Services
2021-12-08,2951.93,2967.86,2928.12,2963.73,148.01734698362,1213516,0.0000,1.0,Internet_Services
2021-12-09,2951.82,2982.0,2942.3001,2952.77,147.469972518692,1163486,0.0000,1.0,Internet_Services
2021-12-10,2974.0,2979.55,2934.075,2960.03,147.832558158781,1223138,0.0000,1.0,Internet_Services
2021-12-13,2955.63,2959.4,2910.35,2916.53,145.660040893785,1353470,0.0000,1.0,Internet_Services
2021-12-14,2879.36,2889.6,2824.295,2878.14,143.742731978768,1922312,0.0000,1.0,Internet_Services
2021-12-15,2868.18,2934.42,2833.5578,2928.82,146.273839449803,1818523,0.0000,1.0,Internet_Services
2021-12-16,2943.41,2953.535,2872.14,2888.9,144.28011785857,1682519,0.0000,1.0,Internet_Services
2021-12-17,2850.0,2876.69,2826.0,2834.5,141.563222704184,2550894,0.0000,1.0,Internet_Services
2021-12-20,2800.0,2835.49,2786.42,2832.14,141.445357399692,1359618,0.0000,1.0,Internet_Services
2021-12-21,2841.07,2877.38,2810.05,2869.45,143.308727955025,1437768,0.0000,1.0,Internet_Services
2021-12-22,2861.35,2930.0,2861.35,2928.3,146.247869128474,1316119,0.0000,1.0,Internet_Services
2021-12-23,2930.0,2964.87,2929.04,2938.33,146.748796672564,1319172,0.0000,1.0,Internet_Services
2021-12-27,2945.12,2966.8799,2943.385,2958.13,147.73766660008,799223,0.0000,1.0,Internet_Services
2021-12-28,2964.72,2965.9801,2921.0856,2933.74,146.519558643913,912715,0.0000,1.0,Internet_Services
2021-12-29,2932.8857,2948.34,2912.95,2933.1,146.487595171508,889373,0.0000,1.0,Internet_Services
2021-12-30,2933.88,2946.0,2919.89,2924.01,146.033613977513,784386,0.0000,1.0,Internet_Services
2021-12-31,2921.0,2933.97,2897.04,2897.04,144.686653273215,879717,0.0000,1.0,Internet_Services
